Open,Close,High,Low
17144.4,17114.5,17148.3,17110.9
17114.1,17133.0,17143.4,17114.1
17133.3,17115.1,17139.8,17113.4
17115.0,17122.9,17133.9,17114.9
17122.8,17154.4,17155.6,17122.1
17154.1,17186.3,17191.1,17152.5
17186.9,17143.1,17194.1,17132.4
17142.9,17102.6,17145.4,17095.4
17102.4,17101.6,17132.3,17078.9
17101.8,17100.0,17122.9,17098.6
17099.6,17106.8,17111.4,17081.9
17107.7,17114.4,17119.1,17100.4
17114.5,17066.2,17115.0,17066.2
17066.0,17072.9,17086.9,17063.5
17072.2,17034.7,17076.5,17030.5
17034.2,17006.4,17035.4,17006.1
17007.7,17020.0,17023.5,16987.2
17020.6,17004.7,17028.4,16995.0
17003.7,17014.7,17030.1,17000.0
17014.0,17000.4,17018.7,16992.0
17000.2,17026.2,17037.0,16977.7
17027.0,17046.5,17060.6,17019.7
17045.2,17040.1,17047.4,17015.2
17040.0,17030.4,17047.7,17025.2
17031.0,17036.1,17055.7,17018.5
17035.1,17028.2,17045.5,17023.2
17028.6,17010.7,17032.2,16988.5
17009.0,16993.6,17011.1,16973.7
16994.5,17006.5,17012.7,16969.2
17002.1,17038.0,17038.1,16998.0
17038.5,17038.4,17050.9,17026.6
17037.5,17029.1,17041.6,17024.5
17028.1,17024.9,17029.1,17013.4
17026.0,17033.2,17034.1,17025.1
17032.9,17040.4,17042.4,17031.7
17040.2,17033.7,17041.0,17030.4
17033.9,17038.0,17038.4,17030.5
17038.1,17037.5,17041.5,17035.1
17037.2,17029.5,17038.4,17029.1
17030.1,17029.2,17033.9,17028.2
17030.1,17031.1,17034.0,17026.5
17031.2,17031.4,17033.9,17027.6
17032.5,17030.8,17037.2,17030.7
17150.2,17164.6,17166.7,17150.2
17164.9,17164.9,17169.5,17162.1
17164.2,17163.7,17171.7,17162.5
17163.6,17166.6,17168.7,17160.9
17167.2,17167.6,17170.5,17163.6
17167.7,17161.6,17168.6,17160.4
17160.9,17148.2,17160.9,17145.7
17148.1,17146.0,17153.4,17143.0
17146.5,17141.2,17147.2,17138.5
17141.4,17136.5,17141.9,17131.4
17136.6,17137.1,17138.2,17130.2
17137.2,17137.1,17139.1,17133.5
17137.2,17118.1,17138.5,17116.9
17118.2,17123.2,17124.4,17115.1
17123.5,17132.1,17134.0,17122.4
17132.2,17154.6,17155.0,17131.0
17154.7,17136.7,17156.7,17136.7
17137.1,17135.1,17145.4,17132.7
17135.7,17138.1,17138.9,17131.2
17138.0,17142.4,17146.7,17136.7
17142.6,17152.1,17153.4,17142.0
17152.4,17150.1,17153.9,17147.0
17150.9,17143.4,17154.1,17143.0
17143.2,17136.4,17144.4,17134.0
17136.2,17143.2,17145.0,17135.2
17143.4,17128.2,17144.1,17126.9
17127.2,17115.0,17128.6,17104.7
17114.9,17117.4,17121.7,17106.4
17117.5,17112.2,17122.0,17109.4
17112.5,17118.4,17124.2,17110.1
17117.0,17123.6,17123.9,17113.0
17123.5,17153.4,17156.4,17118.7
17153.6,17156.5,17159.4,17151.6
17156.6,17150.9,17157.7,17145.2
17151.0,17157.7,17160.9,17149.4
17157.9,17153.0,17158.5,17149.4
17153.6,17152.4,17162.1,17151.9
17152.2,17158.5,17160.4,17151.2
17158.6,17156.6,17160.2,17154.1
17156.4,17157.0,17164.2,17154.7
17156.6,17153.0,17163.4,17148.4
17153.6,17146.1,17158.7,17143.7
17145.5,17129.4,17164.1,17125.1
17128.4,17141.9,17147.4,17122.4
17142.1,17147.2,17164.4,17126.4
17147.1,17184.9,17187.6,17140.6
17185.9,17169.9,17188.4,17166.2
17170.9,17139.0,17175.1,17139.0
17139.9,17147.7,17170.0,17138.4
17147.5,17128.2,17157.6,17119.9
17127.9,17125.1,17147.4,17117.1
17125.9,17115.2,17133.1,17108.4
17116.6,17072.6,17117.4,17069.3
17072.5,17051.1,17074.6,17040.6
17051.6,17059.0,17074.4,17050.3
17059.1,17072.5,17074.5,17057.8
17072.1,17073.9,17093.5,17067.4
17073.6,17068.8,17084.0,17060.9
17068.6,17032.3,17069.6,17026.3
17032.1,17043.4,17045.1,17023.3
17041.9,17037.6,17047.4,17034.5
17036.9,17029.1,17039.5,17019.1
17028.8,17020.8,17041.8,17019.3
17020.6,17027.1,17037.6,17006.6
17027.4,17037.8,17040.3,17022.1
17037.9,17063.9,17066.1,17037.5
17063.8,17072.4,17077.4,17059.8
17071.9,17093.5,17096.9,17070.1
17093.2,17073.9,17100.0,17071.9
17074.0,17076.5,17080.0,17066.2
17076.4,17095.5,17101.1,17073.9
17096.2,17108.9,17111.6,17095.1
17109.0,17120.1,17126.0,17104.2
17119.7,17110.7,17123.5,17107.9
17110.6,17127.7,17127.9,17110.5
17127.6,17130.9,17153.4,17125.7
17130.5,17116.0,17141.4,17115.2
17116.1,17116.1,17130.5,17113.1
17116.4,17099.4,17117.1,17093.2
17098.7,17112.5,17114.5,17098.7
17112.6,17108.7,17116.1,17104.6
17108.6,17119.2,17128.0,17107.9
17119.4,17122.9,17124.9,17109.0
17123.5,17132.0,17133.2,17117.6
17131.3,17141.6,17147.5,17124.6
17142.0,17150.5,17159.9,17142.0
17150.4,17166.1,17169.1,17148.4
17166.6,17164.0,17170.3,17155.6
17164.3,17175.8,17175.9,17161.3
17175.9,17201.3,17201.4,17174.8
17200.0,17208.6,17213.5,17199.3
17208.9,17211.0,17214.3,17200.0
17211.1,17209.5,17215.3,17203.5
17210.4,17236.1,17238.9,17208.9
17235.4,17265.3,17267.3,17231.1
17265.1,17254.1,17271.5,17239.8
17255.1,17249.3,17256.5,17243.4
17249.9,17263.8,17267.5,17241.9
17264.0,17273.9,17275.6,17260.8
17274.3,17280.1,17283.4,17268.1
17280.8,17291.8,17295.0,17279.0
17291.1,17286.1,17294.0,17281.9
17286.9,17302.4,17303.9,17286.5
17301.9,17280.8,17305.4,17269.9
17280.4,17265.9,17284.6,17254.3
17265.8,17256.3,17270.9,17249.3
17256.1,17246.4,17260.1,17239.1
17246.3,17268.5,17270.4,17245.4
17268.6,17264.0,17271.6,17256.0
17264.6,17265.5,17267.1,17255.3
17265.3,17267.9,17273.1,17256.5
17266.6,17257.5,17275.4,17257.1
17256.1,17242.0,17258.1,17234.6
17241.9,17247.1,17252.5,17235.8
17247.3,17210.4,17251.6,17210.4
17210.6,17192.5,17214.5,17190.4
17194.3,17219.2,17220.3,17190.2
17218.9,17232.8,17236.3,17214.3
17232.9,17192.4,17232.9,17186.3
17188.5,17210.4,17213.5,17184.2
17211.0,17185.4,17214.5,17184.9
17185.0,17196.5,17199.4,17182.9
17195.3,17191.4,17195.3,17186.4
17191.5,17186.0,17193.9,17185.9
17185.9,17188.5,17190.8,17185.8
17188.8,17194.2,17195.0,17188.8
17193.9,17202.9,17204.5,17193.9
17203.0,17200.2,17206.0,17199.7
17200.3,17199.4,17202.8,17196.8
17199.3,17194.5,17200.9,17194.0
17194.8,17200.8,17201.9,17194.0
17200.7,17201.3,17204.3,17198.5
17220.9,17218.7,17223.3,17217.8
17236.9,17241.3,17247.3,17234.9
17241.5,17238.2,17241.9,17233.3
17237.8,17255.3,17255.4,17237.0
17255.4,17260.9,17262.3,17252.5
17261.2,17260.4,17266.7,17258.8
17260.9,17260.9,17262.2,17257.5
17261.2,17268.0,17272.4,17258.9
17268.2,17271.4,17274.5,17267.3
17271.5,17268.2,17276.0,17266.7
17268.3,17264.7,17270.2,17261.8
17264.4,17273.9,17278.4,17264.4
17274.3,17272.8,17275.5,17270.0
17272.7,17276.3,17281.7,17271.0
17276.4,17280.7,17283.7,17275.3
17280.5,17284.5,17291.2,17280.4
17285.4,17274.2,17285.5,17273.5
17274.3,17270.7,17274.7,17266.2
17270.2,17263.5,17275.4,17262.9
17263.4,17258.4,17267.5,17256.9
17258.7,17270.8,17271.9,17258.7
17270.9,17263.4,17272.0,17261.7
17263.5,17249.8,17266.7,17249.8
17250.0,17253.4,17254.4,17247.2
17253.7,17252.9,17255.7,17248.4
17253.0,17242.3,17255.5,17241.7
17242.4,17236.2,17248.3,17233.0
17236.5,17234.7,17237.4,17229.4
17234.5,17228.0,17235.7,17222.4
17228.2,17243.7,17245.5,17227.5
17243.4,17248.7,17249.8,17240.4
17249.0,17259.7,17263.3,17248.7
17260.8,17273.5,17274.7,17256.2
17274.0,17271.5,17279.0,17266.9
17271.2,17263.4,17273.7,17258.8
17263.7,17275.8,17278.7,17263.7
17277.3,17283.8,17288.4,17276.9
17283.9,17279.9,17287.5,17274.2
17280.2,17289.3,17289.8,17276.8
17288.9,17296.5,17298.9,17287.2
17295.9,17289.5,17296.5,17285.7
17289.8,17287.5,17295.9,17286.0
17286.2,17290.7,17298.5,17286.2
17290.4,17288.9,17325.0,17275.7
17288.0,17302.8,17309.0,17288.0
17302.4,17309.0,17339.5,17296.5
17315.8,17347.7,17381.9,17315.8
17347.9,17369.2,17370.2,17317.3
17369.1,17360.4,17387.8,17351.3
17362.3,17348.9,17367.2,17336.6
17348.8,17375.4,17392.3,17344.9
17374.8,17370.8,17395.2,17363.8
17371.3,17386.8,17390.8,17367.3
17387.9,17391.4,17407.0,17383.7
17390.9,17426.7,17431.6,17383.7
17428.1,17457.2,17460.0,17428.1
17456.5,17439.5,17458.9,17438.0
17439.6,17437.1,17446.0,17432.7
17436.2,17427.1,17438.9,17418.4
17428.0,17438.4,17439.5,17412.6
17438.5,17454.0,17457.9,17434.6
17453.7,17412.1,17461.5,17402.7
17412.2,17416.6,17421.7,17407.5
17417.2,17444.9,17445.7,17417.2
17445.6,17449.0,17453.0,17439.5
17449.2,17465.0,17467.0,17444.0
17464.7,17449.6,17468.0,17445.6
17450.0,17446.7,17461.6,17437.2
17446.9,17457.6,17460.9,17442.5
17457.7,17441.2,17460.5,17439.1
17441.3,17434.2,17446.0,17426.5
17434.1,17438.7,17445.5,17423.6
17438.6,17422.2,17444.1,17419.2
17423.7,17444.8,17445.6,17423.1
17444.7,17453.6,17456.0,17440.0
17453.0,17460.2,17461.0,17443.3
17459.7,17460.8,17473.3,17455.5
17460.2,17460.2,17463.0,17454.1
17460.3,17464.8,17469.8,17451.1
17465.0,17468.7,17473.0,17459.3
17468.6,17465.6,17473.3,17452.7
17465.3,17464.5,17470.6,17461.0
17465.0,17464.8,17470.3,17460.1
17465.2,17454.0,17467.3,17453.3
17454.2,17453.0,17455.2,17437.5
17453.6,17456.0,17457.4,17441.6
17455.9,17460.2,17472.9,17453.4
17460.0,17443.5,17463.0,17431.2
17443.6,17446.7,17449.4,17431.9
17446.1,17451.5,17462.5,17445.7
17451.1,17458.6,17460.1,17444.7
17458.7,17456.5,17461.2,17447.7
17456.6,17465.0,17466.1,17451.1
17465.1,17477.7,17484.6,17461.6
17477.9,17483.6,17485.9,17469.9
17483.2,17490.4,17495.9,17479.2
17491.3,17495.1,17498.6,17490.3
17494.9,17492.2,17500.4,17489.6
17491.8,17494.9,17502.3,17489.3
17494.6,17492.8,17500.4,17479.2
17493.1,17490.8,17495.9,17486.4
17491.0,17503.1,17503.6,17490.7
17503.6,17506.7,17509.7,17498.6
17507.1,17503.6,17511.0,17494.4
17504.1,17502.6,17509.9,17501.0
17502.9,17511.2,17514.0,17497.2
17510.2,17502.9,17511.2,17498.7
17503.0,17488.9,17504.0,17484.9
17488.6,17504.1,17505.5,17488.6
17503.9,17479.5,17507.1,17469.7
17479.4,17480.1,17487.1,17470.0
17479.5,17491.2,17500.7,17479.2
17492.5,17486.5,17493.7,17480.1
17486.6,17486.5,17491.1,17479.1
17485.9,17483.6,17489.5,17478.1
17483.2,17486.7,17487.9,17476.7
17486.1,17486.1,17492.7,17481.0
17487.5,17487.7,17490.8,17477.4
17487.5,17483.7,17487.5,17473.4
17483.4,17469.7,17483.4,17463.0
17469.0,17468.2,17479.7,17452.5
17462.0,17499.9,17515.2,17452.2
17500.6,17494.5,17505.7,17476.2
17494.2,17497.2,17499.0,17486.7
17497.0,17499.5,17503.2,17493.1
17499.4,17507.2,17508.6,17498.1
17507.4,17511.2,17512.9,17505.1
17511.9,17511.2,17513.6,17509.9
17511.0,17510.9,17512.5,17509.9
17511.0,17513.7,17513.7,17509.9
17513.5,17515.5,17517.0,17509.9
17515.2,17522.2,17525.4,17513.4
17522.1,17514.7,17524.7,17514.7
17539.2,17538.2,17542.1,17534.4
17542.1,17555.1,17556.9,17536.4
17555.2,17551.1,17557.2,17547.1
17551.5,17565.4,17565.5,17551.5
17564.9,17565.4,17568.0,17560.6
17565.2,17570.5,17572.4,17561.7
17570.4,17571.5,17572.0,17565.9
17571.4,17569.4,17572.1,17566.2
17569.2,17560.2,17569.2,17559.7
17560.1,17559.0,17561.0,17548.5
17558.9,17559.1,17566.1,17557.4
17559.4,17562.1,17563.5,17557.5
17562.5,17556.2,17565.2,17555.6
17555.9,17562.4,17567.5,17553.5
17562.2,17563.6,17567.4,17558.9
17564.1,17567.1,17567.9,17560.9
17567.2,17564.2,17574.5,17556.2
17564.4,17573.2,17574.2,17557.9
17573.1,17577.2,17577.6,17569.1
17576.5,17580.4,17583.7,17573.4
17580.7,17581.4,17585.7,17575.1
17581.2,17580.7,17585.6,17578.4
17582.6,17572.9,17586.5,17570.5
17572.5,17582.0,17584.5,17570.5
17582.7,17585.4,17591.5,17580.6
17586.0,17577.0,17588.7,17575.1
17576.9,17584.9,17587.2,17574.9
17584.7,17582.4,17586.7,17576.2
17582.7,17589.1,17590.2,17580.4
17589.0,17595.7,17598.6,17587.6
17595.9,17598.0,17600.5,17595.4
17597.6,17609.2,17615.1,17592.4
17609.0,17596.6,17609.6,17585.5
17596.5,17583.7,17599.0,17582.6
17584.0,17571.4,17587.5,17568.9
17571.1,17568.5,17579.7,17567.2
17568.4,17566.5,17569.4,17558.0
17564.4,17560.0,17566.6,17549.9
17560.6,17562.7,17567.0,17559.2
17561.6,17558.5,17564.7,17558.1
17558.4,17554.5,17562.4,17552.6
17554.9,17566.1,17570.1,17553.7
17566.2,17594.7,17596.5,17566.2
17594.4,17595.1,17613.2,17574.7
17595.9,17628.1,17636.1,17595.9
17627.2,17630.7,17647.9,17615.2
17631.4,17646.2,17652.4,17629.0
17646.6,17626.3,17657.1,17619.1
17626.7,17599.3,17633.6,17575.4
17600.2,17602.9,17610.7,17584.3
17601.7,17629.8,17639.1,17600.6
17630.6,17583.6,17636.9,17581.4
17585.2,17588.2,17601.8,17575.2
17586.9,17597.6,17606.1,17579.4
17597.5,17589.4,17610.4,17584.6
17590.1,17587.0,17603.6,17577.8
17587.6,17572.0,17590.9,17568.6
17572.3,17568.1,17579.9,17557.6
17567.9,17575.4,17579.9,17553.4
17575.3,17555.4,17575.6,17548.9
17554.9,17556.4,17561.9,17540.3
17555.8,17524.6,17562.6,17522.5
17523.6,17519.9,17536.9,17506.1
17520.4,17520.1,17531.9,17518.3
17520.3,17512.8,17523.0,17505.4
17511.9,17500.4,17517.9,17498.4
17500.1,17519.8,17526.6,17498.3
17520.4,17534.8,17536.4,17516.6
17534.5,17541.1,17542.8,17523.9
17541.2,17485.7,17543.8,17485.4
17486.4,17492.1,17499.2,17472.6
17491.9,17486.9,17493.9,17476.3
17485.9,17470.1,17487.3,17465.4
17469.7,17486.9,17492.7,17462.9
17486.8,17461.3,17486.8,17457.4
17461.9,17453.3,17464.9,17443.9
17453.7,17460.1,17468.9,17453.4
17459.8,17461.7,17467.7,17449.7
17461.6,17471.2,17473.4,17455.2
17469.8,17435.7,17471.7,17429.7
17435.4,17454.9,17455.9,17432.6
17454.8,17446.4,17456.7,17438.7
17446.1,17445.7,17450.2,17434.3
17445.4,17469.9,17473.8,17439.8
17469.8,17484.7,17486.9,17459.4
17484.0,17475.5,17491.2,17470.0
17476.2,17480.1,17487.3,17471.0
17479.8,17480.1,17490.7,17477.5
17479.8,17496.1,17502.0,17477.5
17496.7,17508.1,17508.8,17487.6
17507.7,17514.6,17519.6,17507.1
17515.5,17527.1,17534.2,17513.8
17526.8,17536.0,17549.6,17521.5
17537.0,17550.1,17553.0,17537.0
17549.5,17549.8,17566.3,17549.1
17549.2,17557.5,17560.6,17543.8
17557.7,17560.0,17563.0,17550.3
17560.5,17542.5,17563.8,17541.0
17542.3,17533.3,17542.3,17514.7
17533.2,17505.1,17539.0,17504.0
17505.5,17509.8,17517.0,17494.7
17510.0,17514.8,17519.2,17501.8
17515.0,17499.0,17519.8,17494.5
17498.7,17488.8,17501.5,17476.0
17488.1,17495.8,17504.5,17485.3
17496.2,17505.1,17505.5,17489.4
17505.4,17494.6,17509.4,17491.1
17494.5,17483.9,17495.6,17475.5
17483.4,17477.2,17491.5,17474.0
17476.4,17472.9,17484.7,17471.0
17472.7,17497.4,17500.0,17470.1
17496.9,17510.4,17516.9,17495.4
17509.9,17509.9,17514.6,17503.5
17509.6,17535.9,17538.4,17505.9
17535.7,17532.9,17546.9,17526.0
17533.0,17532.9,17536.1,17524.5
17532.7,17529.2,17534.6,17524.6
17527.5,17528.9,17539.6,17526.1
17529.2,17539.5,17548.4,17523.0
17539.6,17529.0,17539.6,17526.6
17532.5,17520.2,17545.9,17520.2
17519.5,17528.5,17535.7,17509.5
17529.5,17421.5,17532.7,17389.2
17421.9,17404.2,17425.3,17403.3
17402.7,17396.4,17412.8,17395.2
17396.0,17363.7,17396.0,17353.0
17362.7,17379.5,17401.7,17345.5
17379.4,17362.0,17383.0,17359.9
17362.7,17361.3,17367.7,17351.9
17361.2,17355.4,17369.0,17342.7
17356.5,17367.9,17368.5,17355.7
17368.9,17377.4,17378.5,17366.4
17377.5,17364.3,17379.9,17360.7
17321.0,17324.7,17328.3,17315.5
17386.1,17385.0,17391.3,17379.0
17385.1,17381.1,17386.8,17373.6
17381.0,17370.0,17381.3,17368.3
17369.9,17375.1,17376.3,17364.4
17374.6,17376.8,17379.1,17369.0
17376.9,17380.6,17383.3,17374.5
17380.5,17383.9,17385.4,17373.6
17384.0,17384.4,17384.4,17376.8
17384.8,17368.4,17385.3,17361.5
17368.3,17363.6,17375.1,17362.6
17363.5,17360.1,17372.9,17359.0
17359.9,17353.5,17360.5,17344.6
17353.6,17351.9,17353.6,17331.8
17351.8,17344.5,17356.1,17340.8
17344.6,17351.5,17352.5,17342.4
17351.6,17365.6,17367.0,17350.1
17365.8,17358.8,17368.1,17355.4
17358.6,17351.3,17360.9,17345.6
17351.5,17348.9,17354.6,17347.9
17348.5,17346.3,17351.5,17339.3
17346.0,17359.5,17361.1,17341.5
17360.0,17367.1,17368.1,17357.4
17366.6,17367.0,17367.6,17358.0
17367.1,17371.1,17372.9,17362.1
17369.5,17354.1,17369.5,17351.4
17353.9,17352.5,17355.9,17345.0
17351.9,17344.5,17352.9,17334.9
17343.6,17338.1,17347.1,17327.6
17338.4,17333.6,17342.9,17332.5
17334.1,17345.1,17348.1,17334.0
17344.9,17291.6,17384.4,17262.4
17292.9,17271.3,17309.1,17270.6
17271.4,17280.3,17284.1,17267.9
17280.4,17250.4,17284.8,17250.1
17250.3,17249.9,17253.8,17238.9
17247.5,17249.8,17251.9,17241.5
17253.6,17254.6,17261.9,17247.0
17255.0,17238.1,17255.0,17233.9
17238.3,17203.1,17239.4,17202.5
17203.0,17213.1,17218.8,17203.0
17213.0,17233.0,17233.6,17209.3
17233.1,17222.3,17235.1,17221.4
17222.9,17184.0,17228.4,17178.5
17183.4,17204.6,17215.9,17178.8
17204.5,17241.0,17245.0,17191.4
17241.5,17226.5,17251.5,17223.4
17225.8,17241.4,17243.6,17216.8
17241.8,17227.1,17244.6,17201.9
17226.6,17228.0,17233.4,17199.3
17228.3,17244.5,17258.3,17227.8
17244.8,17281.7,17286.5,17241.0
17281.4,17300.2,17315.2,17276.6
17302.0,17314.0,17318.8,17298.0
17312.5,17306.3,17321.0,17304.0
17306.7,17256.0,17310.3,17251.5
17256.3,17264.8,17277.8,17254.8
17264.5,17266.5,17271.7,17231.3
17266.7,17238.8,17272.7,17237.4
17239.2,17222.4,17250.0,17218.0
17222.8,17226.4,17234.4,17215.8
17226.9,17255.9,17265.2,17223.9
17256.3,17256.0,17260.8,17245.5
17255.9,17262.7,17268.8,17252.0
17261.8,17245.3,17263.4,17230.0
17245.5,17250.3,17260.2,17240.3
17249.5,17280.9,17283.0,17245.9
17280.0,17247.4,17282.0,17232.8
17248.0,17260.2,17266.7,17247.3
17260.4,17259.4,17271.8,17252.4
17259.6,17246.1,17264.3,17240.6
17245.9,17268.1,17272.5,17242.5
17268.6,17288.1,17292.5,17260.5
17287.8,17294.8,17302.5,17276.8
17295.5,17299.4,17313.5,17293.5
17300.6,17292.1,17303.0,17271.1
17292.5,17305.3,17317.6,17292.5
17305.8,17327.5,17333.5,17298.9
17327.1,17333.1,17337.4,17322.5
17333.3,17329.1,17334.9,17318.3
17329.4,17329.1,17341.3,17318.8
17329.5,17339.1,17343.4,17320.6
17339.0,17341.3,17349.3,17335.6
17341.9,17359.8,17360.9,17333.8
17359.9,17368.4,17380.1,17359.3
17368.8,17376.1,17391.8,17361.4
17375.9,17369.0,17384.0,17362.8
17368.0,17360.6,17379.9,17355.0
17361.1,17361.6,17368.9,17358.7
17361.5,17344.9,17364.6,17337.6
17344.4,17368.5,17372.2,17340.9
17368.4,17379.9,17383.4,17363.6
17380.4,17419.9,17421.2,17379.5
17418.7,17406.4,17421.4,17399.4
17406.6,17429.6,17440.0,17404.6
17429.3,17448.8,17451.9,17424.9
17448.6,17439.6,17450.4,17432.6
17439.4,17433.0,17444.0,17423.8
17433.3,17446.9,17451.3,17429.4
17446.6,17440.6,17453.3,17437.5
17440.8,17450.5,17455.5,17440.8
17449.7,17430.8,17452.4,17428.8
17430.7,17384.5,17433.7,17383.2
17384.2,17396.9,17417.4,17380.7
17397.3,17385.7,17401.3,17379.0
17384.3,17373.2,17391.9,17366.4
17373.0,17377.2,17378.7,17365.4
17377.0,17378.3,17383.0,17363.8
17378.4,17397.3,17399.7,17365.2
17397.9,17439.2,17442.9,17395.5
17438.7,17434.8,17445.2,17425.4
17433.9,17440.2,17444.0,17427.9
17440.3,17468.7,17470.5,17437.2
17468.4,17470.8,17476.0,17461.7
17470.7,17469.0,17472.4,17456.2
17469.4,17455.8,17470.5,17447.7
17455.2,17431.2,17457.2,17430.0
17432.2,17417.2,17432.7,17406.5
17417.1,17410.6,17424.7,17406.2
17410.7,17422.0,17423.5,17406.5
17422.1,17439.3,17443.6,17412.2
17439.1,17656.1,17659.2,17420.2
17655.7,17661.6,17689.5,17636.5
17659.0,17655.5,17676.5,17637.4
17654.9,17652.1,17670.6,17647.2
17652.2,17647.0,17663.0,17641.6
17647.7,17642.2,17649.1,17630.4
17642.1,17647.5,17650.9,17639.1
17647.6,17668.9,17669.7,17645.0
17669.2,17676.5,17677.9,17663.4
17676.0,17696.5,17698.0,17672.1
17696.6,17687.0,17698.9,17685.6
17687.1,17683.2,17690.7,17674.9
17651.6,17650.6,17666.7,17633.9
17603.6,17599.8,17605.8,17598.0
17599.7,17608.0,17608.7,17599.3
17608.1,17604.1,17614.6,17603.0
17603.1,17611.2,17612.0,17600.7
17611.3,17617.5,17617.5,17611.2
17617.2,17619.6,17620.7,17615.3
17619.8,17619.5,17621.0,17610.5
17619.3,17617.1,17622.0,17615.0
17617.5,17615.6,17619.8,17614.7
17615.7,17612.0,17619.0,17610.0
17611.8,17605.1,17613.5,17604.6
17605.0,17601.7,17605.0,17590.7
17601.3,17610.6,17617.3,17601.3
17610.7,17620.8,17623.8,17607.8
17620.7,17631.0,17634.6,17620.1
17630.3,17630.8,17634.8,17626.6
17630.6,17628.0,17637.8,17625.5
17628.2,17625.5,17628.8,17619.7
17625.6,17621.2,17628.0,17620.6
17621.6,17608.6,17626.6,17607.3
17608.7,17617.8,17618.0,17605.7
17618.0,17616.1,17624.1,17615.0
17616.3,17623.0,17625.0,17609.8
17623.1,17618.5,17623.6,17615.2
17618.1,17612.7,17619.2,17609.2
17613.5,17604.7,17617.3,17603.5
17605.6,17614.8,17620.2,17600.2
17615.0,17613.6,17620.7,17612.5
17613.2,17604.2,17614.6,17600.6
17604.1,17597.7,17607.8,17581.5
17597.8,17632.1,17691.7,17590.3
17633.5,17632.1,17637.5,17599.8
17632.6,17627.8,17632.6,17590.7
17628.6,17596.8,17631.2,17587.8
17595.3,17577.2,17598.0,17568.7
17577.1,17601.7,17602.8,17574.6
17602.6,17603.5,17624.6,17600.6
17605.1,17596.0,17611.6,17587.0
17596.7,17584.5,17602.3,17577.6
17584.7,17583.1,17594.5,17582.3
17582.7,17584.7,17591.1,17579.3
17591.6,17571.8,17598.5,17552.6
17571.7,17606.7,17609.5,17542.6
17607.5,17627.7,17638.3,17590.0
17628.7,17608.2,17631.1,17584.0
17608.0,17632.5,17633.2,17600.7
17633.6,17655.5,17664.6,17626.8
17655.1,17660.0,17676.7,17655.1
17659.8,17682.7,17685.3,17651.6
17682.5,17685.2,17690.1,17643.5
17685.0,17705.3,17710.7,17683.0
17705.6,17706.1,17714.6,17690.7
17705.5,17703.2,17707.7,17685.0
17703.0,17668.5,17703.7,17667.2
17669.3,17691.3,17693.5,17656.0
17691.5,17700.7,17708.2,17684.8
17699.2,17703.1,17718.5,17697.2
17702.7,17721.3,17725.0,17690.0
17722.1,17732.0,17733.5,17697.0
17731.2,17725.1,17733.5,17720.4
17725.9,17744.1,17757.4,17725.9
17744.6,17734.4,17749.1,17730.4
17734.0,17704.5,17736.1,17686.4
17704.4,17723.5,17727.5,17699.4
17723.3,17704.3,17724.6,17695.8
17704.5,17709.5,17720.3,17702.9
17710.1,17702.3,17718.6,17698.6
17702.0,17710.1,17711.9,17696.1
17709.4,17732.7,17733.4,17703.6
17732.1,17742.8,17747.3,17728.2
17742.4,17720.1,17745.4,17713.7
17720.2,17719.4,17725.8,17714.8
17719.6,17714.8,17720.2,17698.1
17715.2,17716.4,17717.1,17705.7
17716.6,17717.8,17721.6,17709.4
17718.1,17715.6,17719.6,17707.9
17715.7,17713.9,17719.1,17710.9
17714.1,17717.7,17723.2,17711.7
17718.6,17725.4,17726.4,17707.2
17725.6,17738.9,17740.2,17721.8
17738.8,17734.1,17743.1,17726.9
17734.6,17738.9,17742.3,17732.2
17738.8,17741.7,17745.2,17733.6
17742.2,17753.2,17753.2,17741.9
17751.6,17746.9,17759.1,17742.3
17747.2,17747.6,17755.6,17744.3
17747.8,17754.1,17756.3,17746.4
17754.2,17751.7,17763.3,17747.3
17751.8,17758.4,17759.1,17749.8
17758.7,17759.9,17767.8,17756.1
17760.2,17762.2,17770.7,17754.8
17762.1,17754.3,17767.1,17750.4
17754.4,17751.9,17755.4,17731.6
17752.1,17762.3,17767.3,17752.1
17763.2,17755.4,17767.3,17754.7
17755.8,17746.8,17756.4,17743.1
17746.9,17730.7,17750.1,17727.2
17730.3,17730.3,17738.7,17729.6
17730.2,17726.1,17737.4,17723.2
17726.2,17719.9,17732.6,17717.8
17721.4,17724.6,17732.7,17716.9
17724.8,17721.4,17726.3,17714.3
17721.6,17709.1,17723.3,17707.7
17708.7,17723.9,17728.4,17708.7
17723.6,17714.1,17727.4,17713.8
17714.4,17715.7,17723.3,17710.1
17716.2,17713.4,17721.2,17711.1
17713.3,17738.2,17739.2,17709.4
17737.7,17733.4,17744.3,17724.7
17733.3,17743.1,17743.6,17731.7
17743.4,17740.2,17747.3,17737.4
17739.8,17744.3,17745.6,17738.4
17744.2,17757.3,17759.4,17741.4
17757.1,17759.3,17760.4,17754.8
17758.9,17748.3,17759.8,17746.8
17748.8,17749.9,17752.6,17745.6
17749.1,17729.4,17751.6,17723.7
17729.1,17741.1,17744.9,17728.0
17739.9,17727.2,17742.7,17724.7
17727.1,17710.1,17733.1,17706.4
17709.5,17712.0,17717.9,17706.9
17712.5,17706.6,17714.5,17706.6
17706.7,17705.9,17708.6,17701.5
17706.0,17707.1,17707.1,17703.7
