Timestamp,Open,Close,High,Low,ATR,MACD,Signal Line,B/S
9513,18087.7,18104.4,18105.0,18083.5,16853.678571428572,26.22,38.34,1,8.02,1
9514,18104.5,18099.8,18109.0,18094.0,16877.59285714286,24.78,37.07,1,8.21,1
9538,18108.7,18103.2,18113.5,18101.0,17256.635714285712,7.51,33.44,1,4.84,1
9638,18079.9,18074.3,18082.2,18064.8,16438.464285714286,46.58,33.84,0,11.14,0
9647,18110.2,18110.5,18112.2,18100.8,16939.614285714288,73.64,45.17,0,4.91,0
9661,18080.0,18071.9,18083.4,18066.7,17032.785714285714,8.98,40.07,1,5.99,1
9662,18071.6,18081.0,18085.6,18070.4,17022.1,11.99,32.23,1,5.49,1
9712,18179.6,18175.8,18182.3,18175.1,17791.314285714285,26.64,36.57,1,2.99,1
9713,18175.2,18176.2,18181.4,18173.1,17779.035714285714,19.7,35.97,1,3.1,1
9774,17978.3,17962.5,17984.4,17960.0,16660.242857142857,70.98,54.37,0,6.37,0
9781,17979.6,17969.6,17982.0,17969.3,16750.785714285714,39.27,56.59,1,5.77,1
9791,17989.9,17965.4,18001.9,17944.7,16809.45,11.8,53.49,1,14.86,1
9813,18004.1,18016.9,18021.4,17996.5,16732.085714285713,-7.88,20.77,1,11.29,1
9814,18016.2,17997.7,18034.2,17994.9,16722.235714285714,-14.01,10.69,1,10.81,1
9826,17986.7,17986.1,17990.7,17984.2,16991.735714285714,8.48,-10.79,0,14.72,0
9833,17994.3,17984.3,17994.3,17983.6,17561.214285714286,75.41,-2.44,0,3.5,0
9914,18127.1,18130.2,18137.2,18120.6,16991.507142857143,-42.04,0.58,1,11.74,1
9930,18259.6,18268.6,18278.3,18255.8,16982.1,-49.71,-9.62,1,9.34,1
9992,18246.3,18230.5,18247.5,18229.5,17582.59285714286,-4.95,-20.46,0,6.09,0
10041,18077.1,18059.8,18079.7,18059.2,16730.714285714286,30.75,-10.63,0,8.19,0
10047,18002.8,17985.0,18006.0,17981.2,16684.8,3.06,-8.42,0,8.43,0
10067,18004.5,17990.3,18012.6,17989.4,16600.485714285714,10.98,-0.24,0,6.26,0
10109,18106.9,18109.4,18113.9,18105.2,17721.7,3.47,8.13,1,2.4,1
10155,18032.0,18039.7,18053.7,18022.8,16402.77142857143,-58.73,-3.47,1,13.05,1
10173,18049.8,18041.9,18054.9,18037.7,16790.4,58.31,14.35,0,11.16,0
10174,18041.7,18007.2,18043.0,18005.3,16820.77857142857,58.19,19.02,0,12.93,0
10183,17938.0,17938.9,17946.8,17922.7,16803.25,37.21,29.45,0,15.14,0
10203,17741.3,17732.8,17756.2,17729.2,16118.757142857143,41.47,38.01,0,6.66,0
10211,17677.7,17712.1,17724.1,17677.7,16273.75,51.79,37.3,0,8.12,0
10212,17712.6,17692.7,17718.4,17691.0,16292.614285714286,50.95,38.74,0,7.84,0
10213,17692.2,17713.2,17724.4,17690.0,16288.25,48.74,40.03,0,7.26,0
10264,17743.1,17748.9,17751.2,17737.4,16984.064285714285,-23.38,24.64,1,5.31,1
10347,17724.4,17746.3,17754.6,17715.2,16291.864285714286,35.7,0.79,0,16.71,0
10356,17713.0,17716.9,17718.9,17711.6,16701.321428571428,58.51,22.71,0,12.56,0
10357,17716.7,17715.4,17716.7,17711.1,16777.15,61.85,25.87,0,12.02,0
10389,17746.2,17744.0,17750.9,17736.1,17254.864285714288,-5.16,51.06,1,3.84,1
10475,17514.7,17501.0,17524.5,17494.5,16075.92857142857,-12.08,25.39,1,25.72,1
10496,17502.4,17500.0,17504.2,17500.0,16972.47857142857,106.58,42.12,0,1.0,0
10507,17558.9,17559.2,17569.1,17558.7,17166.5,37.84,50.11,1,5.29,1
10522,17557.4,17552.0,17560.7,17549.4,17075.821428571428,-12.03,46.85,1,3.58,1
10568,17544.7,17545.2,17548.9,17533.9,16135.800000000001,-1.68,13.56,1,10.44,1
10604,17409.0,17394.8,17410.2,17382.9,16048.949999999999,24.11,13.63,0,9.09,0
10605,17395.4,17383.6,17400.2,17376.4,16054.078571428572,23.02,16.62,0,9.12,0
10625,17378.1,17374.7,17380.4,17374.5,16399.27142857143,32.74,18.36,0,11.13,0
10672,17339.0,17344.2,17355.0,17321.4,16474.52857142857,-27.42,17.25,1,6.45,1
10699,17186.4,17190.3,17198.2,17175.7,15563.75,58.71,22.94,0,9.06,0
10707,17081.1,17077.9,17095.3,17074.9,15670.557142857142,65.55,34.05,0,13.74,0
10708,17078.6,17064.1,17088.8,17062.3,15671.07142857143,67.71,32.15,0,13.73,0
10739,17014.0,17000.4,17018.7,16992.0,15377.385714285714,-3.26,13.2,1,14.38,1
10745,17035.1,17028.2,17045.5,17023.2,15357.192857142858,24.31,8.64,0,6.63,0
10752,17028.1,17024.9,17029.1,17013.4,15440.707142857142,25.72,8.31,0,10.14,0
10760,17030.1,17031.1,17034.0,17026.5,16207.064285714285,83.19,45.2,0,3.12,0
10774,17137.2,17137.1,17139.1,17133.5,16733.55,-0.08,54.34,1,3.91,1
10788,17143.4,17128.2,17144.1,17126.9,16612.185714285715,-7.88,37.56,1,5.45,1
10819,17072.1,17073.9,17093.5,17067.4,15444.692857142858,-105.54,18.6,1,13.45,1
10835,17109.0,17120.1,17126.0,17104.2,15784.121428571429,56.83,7.57,0,7.42,0
10840,17116.1,17116.1,17130.5,17113.1,15939.564285714285,29.51,7.06,0,7.02,0
10841,17116.4,17099.4,17117.1,17093.2,15957.207142857142,24.96,9.84,0,6.74,0
10853,17200.0,17208.6,17213.5,17199.3,16124.035714285714,-2.73,15.57,1,6.44,1
10877,17247.3,17210.4,17251.6,17210.4,16160.9,-14.12,25.73,1,10.84,1
10882,17188.5,17210.4,17213.5,17184.2,16024.035714285714,2.04,19.23,1,12.62,1
10892,17199.3,17194.5,17200.9,17194.0,16541.57857142857,68.29,20.16,0,7.17,0
10903,17268.2,17271.4,17274.5,17267.3,16899.60714285714,54.01,24.07,0,5.09,0
10920,17253.0,17242.3,17255.5,17241.7,16773.257142857143,-17.45,21.45,1,4.31,1
10966,17434.1,17438.7,17445.5,17423.6,16103.792857142858,4.87,23.56,1,7.93,1
10967,17438.6,17422.2,17444.1,17419.2,16127.764285714287,10.09,24.45,1,7.75,1
11101,17469.7,17486.9,17492.7,17462.9,16129.935714285715,59.23,24.82,0,14.85,0
11137,17476.4,17472.9,17484.7,17471.0,16264.1,-20.26,35.23,1,3.8,1
11229,17248.0,17260.2,17266.7,17247.3,15660.478571428572,18.26,-14.69,0,12.04,0
11258,17439.4,17433.0,17444.0,17423.8,16093.221428571429,-25.9,9.21,1,11.03,1
11263,17430.7,17384.5,17433.7,17383.2,16184.657142857144,-16.78,4.08,1,11.93,1
11277,17455.2,17431.2,17457.2,17430.0,16118.971428571429,-10.41,-0.63,1,13.68,1
11278,17432.2,17417.2,17432.7,17406.5,16129.664285714285,-6.98,-4.61,1,12.91,1
11295,17603.6,17599.8,17605.8,17598.0,16871.14285714286,-41.52,-21.31,1,6.99,1
11302,17619.3,17617.1,17622.0,17615.0,17226.92142857143,42.89,-15.68,0,2.76,0
11303,17617.5,17615.6,17619.8,17614.7,17241.678571428572,45.73,-9.44,0,2.84,0
11382,17754.2,17751.7,17763.3,17747.3,16735.17142857143,31.54,-21.88,0,3.91,0
11496,17757.3,17746.2,17757.3,17737.3,16418.22142857143,24.25,5.76,0,9.05,0
11554,17795.0,17795.8,17796.5,17794.0,17039.6,36.53,21.45,0,9.78,0
11571,17765.5,17768.5,17769.7,17764.5,17457.235714285714,34.81,40.44,1,2.7,1
11646,17580.8,17564.9,17587.9,17554.1,16461.492857142857,38.59,6.18,0,15.87,0
11647,17565.1,17564.5,17570.4,17555.1,16463.9,35.3,6.24,0,15.83,0
11691,17393.3,17383.5,17397.0,17383.5,16501.657142857144,66.93,38.49,0,14.08,0
11704,17324.2,17341.7,17342.5,17324.2,16954.157142857144,115.26,55.48,0,4.67,0
11749,17374.3,17370.8,17374.3,17357.3,15649.921428571428,-99.68,37.05,1,8.51,1
11850,17458.2,17457.5,17467.2,17457.2,17018.185714285715,-13.33,60.51,1,3.77,1
11894,17405.5,17417.8,17427.2,17403.2,15906.957142857142,21.38,8.06,0,10.42,0
11899,17449.7,17432.8,17452.1,17430.2,16106.742857142857,18.24,1.3,0,9.14,0
11900,17433.2,17412.0,17436.2,17408.2,16120.764285714284,23.01,5.73,0,9.3,0
11907,17423.0,17428.6,17430.7,17418.3,16201.699999999999,26.15,23.06,0,8.53,0
11971,17647.4,17651.5,17655.5,17647.1,17342.664285714283,17.33,19.6,1,2.73,1
12015,17844.2,17873.6,17876.0,17827.7,15819.435714285715,-97.92,-15.01,1,27.89,1
12050,17873.3,17881.7,17882.7,17869.0,16958.97857142857,21.59,48.1,1,5.3,1
12235,18071.4,18074.8,18076.2,18070.8,17797.907142857144,27.12,43.96,1,1.26,1
12558,18125.5,18111.8,18126.4,18110.0,16998.314285714285,61.67,34.87,0,4.92,0
12559,18111.7,18102.5,18116.0,18093.7,17004.87142857143,54.49,33.77,0,4.95,0
