Open,Close,High,Low,ATR,MACD,Signal Line,Trade
18266.5,18263.0,18287.7,18263.0,28.150000000000414,99.11,43.3,BUY
18245.3,18246.3,18253.1,18240.2,23.67857142857169,74.23,63.33,BUY
18624.3,18617.7,18624.5,18617.1,14.835714285714337,-52.45,22.85,SELL
18617.5,18610.8,18618.5,18610.5,15.035714285714286,-48.87,9.18,SELL
18610.7,18612.5,18614.8,18608.1,14.75,-45.68,-2.15,SELL
18612.2,18612.8,18619.0,18610.0,14.421428571428676,-43.28,-12.78,SELL
18612.6,18616.3,18619.5,18610.2,14.700000000000207,-42.76,-22.82,SELL
18529.1,18471.4,18539.0,18467.0,29.464285714285975,31.89,-8.57,BUY
18451.5,18451.2,18466.9,18444.0,32.54999999999979,28.75,16.04,BUY
18451.4,18448.9,18453.1,18418.1,33.54285714285704,30.71,24.2,BUY
18543.4,18541.4,18552.4,18538.4,20.95000000000047,-9.88,-2.62,SELL
18542.6,18549.6,18550.8,18527.5,20.79285714285756,-9.27,-6.62,SELL
18925.2,18929.7,18933.7,18918.9,13.992857142856987,-27.02,-22.64,SELL
19005.2,19018.5,19022.6,19004.5,17.72857142857122,-5.93,-16.85,BUY
18993.0,18987.4,18997.5,18987.3,26.028571428571272,6.47,-6.01,BUY
18987.3,18986.8,18991.9,18982.4,24.092857142857092,5.01,-3.74,BUY
19511.7,19481.8,19512.0,19478.8,26.392857142857142,-44.86,-20.75,SELL
19573.8,19562.1,19576.5,19555.2,19.335714285714598,-43.62,-21.36,SELL
19513.8,19499.2,19523.7,19491.8,19.700000000000728,-3.25,-8.59,BUY
19518.9,19519.6,19529.8,19516.0,17.47857142857148,4.35,1.65,BUY
19944.2,19953.7,19960.5,19937.5,22.97857142857122,-63.21,-15.52,SELL
19971.6,19967.3,19971.7,19958.3,17.214285714285456,-23.97,-22.24,SELL
19703.3,19693.6,19707.2,19687.8,19.971428571427946,10.7,-6.49,BUY
19641.7,19636.0,19647.3,19628.1,36.75714285714275,22.48,8.95,BUY
19636.1,19633.2,19639.6,19620.5,32.97857142857122,22.18,14.4,BUY
19642.3,19624.7,19643.1,19620.1,26.492857142856987,10.68,19.65,SELL
19625.5,19611.5,19630.6,19605.2,20.30000000000005,-5.94,9.76,SELL
19579.3,19589.3,19594.7,19577.6,20.742857142857247,2.47,4.21,SELL
19555.9,19557.2,19561.5,19554.6,11.164285714285663,-4.74,-0.13,SELL
19776.7,19811.9,19812.1,19773.2,30.52857142857179,32.07,30.37,BUY
19911.0,19897.9,19917.9,19896.1,23.050000000000313,-31.41,2.74,SELL
19974.8,19977.0,19980.0,19970.8,12.97857142857122,-22.75,-3.9,SELL
20093.8,20096.1,20101.7,20093.2,19.900000000000414,-27.02,-16.74,SELL
20340.5,20340.4,20347.1,20336.0,22.364285714285092,-28.45,-12.6,SELL
20365.1,20360.4,20371.0,20360.4,18.399999999999118,-27.63,-15.11,SELL
20360.6,20357.5,20363.2,20350.7,18.035714285713507,-26.9,-18.61,SELL
20426.2,20428.9,20455.9,20413.6,44.38571428571439,78.56,19.88,BUY
20430.0,20382.3,20433.4,20379.3,45.44285714285719,83.44,27.6,BUY
20292.4,20286.9,20308.0,20286.3,39.19285714285694,87.26,59.1,BUY
20285.9,20261.0,20288.9,20259.3,37.42857142857117,79.02,68.7,BUY
20224.0,20223.0,20228.7,20222.0,9.04285714285704,2.76,10.47,SELL
20438.7,20385.6,20441.4,20381.1,25.014285714286025,-49.93,-24.9,SELL
20384.7,20397.3,20405.3,20368.3,26.02142857142878,-41.27,-27.38,SELL
20421.0,20422.4,20424.2,20420.1,11.278571428571272,-16.87,-18.08,BUY
20532.2,20494.3,20539.6,20488.7,26.535714285714285,-48.12,-19.42,SELL
20368.0,20355.7,20375.2,20341.9,29.421428571428415,30.58,-0.95,BUY
20355.4,20348.4,20360.5,20346.3,28.057142857142804,29.81,5.22,BUY
20396.0,20394.0,20398.0,20392.8,15.971428571428467,-10.46,-5.86,SELL
19879.3,19865.2,19884.8,19864.5,30.007142857143013,23.76,14.9,BUY
19895.4,19891.8,19896.4,19889.3,12.607142857142858,-15.35,-1.11,SELL
19680.5,19723.9,19724.1,19678.1,37.38571428571439,33.48,71.91,SELL
19635.3,19587.6,19641.4,19569.9,35.73571428571501,29.72,-0.56,BUY
19696.8,19696.3,19706.1,19694.8,21.821428571428832,-8.04,-1.73,SELL
19616.0,19623.8,19635.3,19605.2,40.06428571428556,32.29,7.48,BUY
19568.8,19537.3,19576.0,19530.3,36.871428571428105,27.04,23.03,BUY
19549.5,19515.0,19551.5,19511.5,33.3571428571426,17.36,26.24,SELL
19515.1,19513.5,19521.4,19499.5,31.349999999999845,17.27,24.85,SELL
19674.2,19677.8,19679.0,19673.0,19.721428571428987,13.32,15.56,SELL
19682.5,19669.5,19696.4,19668.6,43.6428571428574,41.27,12.6,BUY
19669.8,19702.0,19710.7,19658.1,44.81428571428608,43.82,20.22,BUY
19701.8,19703.0,19716.5,19691.7,43.85714285714312,46.0,27.26,BUY
19787.2,19791.5,19805.1,19778.8,29.42857142857169,-1.24,-17.04,BUY
18968.1,18971.5,18975.9,18961.9,23.63571428571439,-10.34,17.02,SELL
19031.5,19052.9,19060.0,19015.4,35.16428571428566,1.61,10.54,SELL
19182.4,19134.5,19185.8,19127.7,43.77142857142852,-63.44,-52.65,SELL
18992.2,19037.7,19050.1,18983.0,41.507142857143016,54.6,33.26,BUY
19037.9,19054.2,19082.4,19035.4,43.257142857143016,50.8,39.66,BUY
18805.6,18821.3,18824.8,18805.1,35.171428571428415,79.9,58.35,BUY
18821.2,18818.3,18823.8,18816.4,33.09285714285683,84.77,61.49,BUY
19037.3,19021.4,19040.4,19020.3,28.04999999999979,27.68,57.63,SELL
19036.0,19062.5,19063.1,19028.4,36.91428571428514,-19.23,-7.41,SELL
18988.4,19036.4,19036.6,18986.5,39.14285714285662,25.54,-16.7,BUY
19138.2,19141.9,19144.1,19137.3,13.928571428571429,-32.15,-9.34,SELL
19138.9,19137.8,19141.6,19137.7,13.65714285714239,-40.26,-13.29,SELL
19169.0,19184.1,19187.0,19157.4,35.899999999999636,36.83,11.51,BUY
19125.9,19125.7,19140.5,19120.1,29.014285714285247,-24.51,-19.0,SELL
19097.1,19092.3,19099.6,19081.4,25.40714285714239,28.64,-25.06,BUY
19091.4,19101.9,19103.1,19086.1,24.692857142856674,24.13,-17.82,BUY
18767.3,18792.0,18795.8,18765.8,32.62142857142862,81.4,-2.87,BUY
18681.6,18717.3,18717.3,18675.0,36.47857142857122,47.25,18.03,BUY
18764.8,18792.0,18799.3,18754.6,35.42857142857117,38.6,25.92,BUY
18792.2,18798.8,18800.1,18771.3,35.59285714285683,34.17,32.44,BUY
18784.4,18770.2,18797.2,18765.9,28.457142857142962,-33.38,-18.79,SELL
19074.3,19082.3,19083.1,19068.6,40.55000000000031,-124.18,-44.8,SELL
19073.2,19084.4,19086.2,19058.0,44.72142857142847,128.48,77.94,BUY
18793.8,18783.8,18795.2,18762.6,43.45714285714244,74.88,70.87,BUY
18892.6,18814.4,18909.0,18785.0,56.200000000000465,-7.38,29.95,SELL
18576.0,18591.0,18591.0,18566.3,27.13571428571439,104.58,69.97,BUY
18589.7,18580.0,18598.2,18571.2,27.392857142857142,90.55,81.9,BUY
18586.2,18586.2,18591.9,18577.5,21.728571428572,1.79,65.54,SELL
18301.9,18309.8,18328.7,18281.8,74.27142857142852,72.47,27.36,BUY
18464.4,18465.9,18499.4,18452.8,60.450000000000465,-48.27,-12.39,SELL
18465.4,18467.3,18482.4,18433.3,58.51428571428629,-51.72,-22.17,SELL
18425.0,18385.4,18426.5,18379.0,54.57142857142883,-57.62,-48.6,SELL
18384.5,18384.9,18406.0,18358.7,52.871428571428886,-41.54,-51.68,BUY
18335.9,18368.9,18375.0,18335.5,40.785714285714285,40.07,8.9,BUY
18350.9,18342.9,18356.0,18329.8,35.800000000000054,37.47,28.48,BUY
17391.9,17422.1,17449.0,17377.9,82.0142857142855,99.11,147.16,SELL
17417.1,17493.7,17510.5,17410.5,84.84999999999958,104.99,121.52,SELL
17544.0,17521.6,17567.4,17513.0,86.42142857142815,99.99,75.36,BUY
17989.1,17999.9,18039.9,17982.5,107.18571428571366,-100.32,-144.51,BUY
18090.1,18115.7,18119.7,18052.2,68.05000000000057,-85.79,-76.76,SELL
17815.5,17792.4,17823.0,17779.4,53.94285714285694,38.0,29.75,BUY
17993.8,17982.7,17997.8,17970.3,37.014285714286025,-60.55,-57.47,SELL
18033.2,18034.3,18043.4,18020.1,37.15000000000042,-14.3,-25.41,BUY
17883.2,17951.9,17968.2,17854.4,58.10714285714338,43.67,5.89,BUY
18218.8,18230.6,18235.3,18209.5,50.014285714285506,-61.76,-18.86,SELL
18252.5,18311.0,18320.0,18252.3,38.45000000000021,-32.4,-30.41,SELL
18300.4,18295.9,18317.7,18295.2,71.77857142857127,87.94,41.63,BUY
18317.9,18293.3,18320.3,18286.2,20.47857142857122,-80.53,-94.31,BUY
18237.8,18285.5,18288.6,18229.0,48.53571428571403,41.88,4.04,BUY
18064.9,18107.6,18110.7,18064.1,45.378571428571895,60.5,54.36,BUY
18081.5,18025.0,18094.5,18018.7,49.32857142857184,65.42,60.2,BUY
17937.7,17921.6,17957.0,17891.7,46.61428571428587,86.34,81.67,BUY
17922.0,17917.0,17929.2,17900.0,45.235714285714494,86.81,84.36,BUY
17797.7,17800.5,17815.2,17790.0,41.778571428571276,22.28,26.34,SELL
17892.9,17880.9,17893.3,17880.9,19.3928571428574,-17.89,18.5,SELL
18274.1,18284.8,18305.3,18264.3,66.50714285714328,-47.45,-32.07,SELL
18285.5,18263.6,18303.4,18263.5,64.67142857142919,-42.64,-33.63,SELL
18225.4,18291.5,18292.9,18225.4,48.400000000000155,-92.51,-62.88,SELL
18255.0,18293.4,18295.8,18255.0,42.299999999999535,-66.41,-75.61,BUY
18346.0,18342.4,18354.9,18336.6,34.65714285714291,-13.71,-19.83,BUY
18432.5,18425.6,18445.4,18419.7,31.66428571428566,-25.18,-15.64,SELL
18385.8,18389.1,18394.6,18376.3,27.007142857142753,-47.69,-28.78,SELL
18353.2,18391.8,18407.0,18352.8,29.20000000000021,39.18,-15.29,BUY
18440.1,18410.8,18440.1,18395.9,41.65714285714239,-18.26,-1.39,SELL
18409.7,18414.7,18428.6,18395.4,39.97142857142795,-16.22,-2.01,SELL
18394.9,18413.1,18418.0,18394.0,30.942857142856415,9.25,-11.24,BUY
18518.2,18488.6,18526.1,18476.2,29.392857142857142,1.03,-1.3,BUY
18549.3,18537.3,18552.0,18528.1,21.835714285714598,15.5,7.02,BUY
18616.4,18639.4,18641.0,18614.2,14.79285714285704,1.27,8.26,SELL
18814.8,18792.6,18817.8,18788.0,30.835714285713816,-43.65,4.45,SELL
18885.3,18894.6,18895.6,18877.6,20.457142857142962,-33.35,-28.24,SELL
18932.8,18946.8,18956.6,18924.6,33.56428571428608,-39.48,-21.75,SELL
18971.5,18972.8,18983.0,18965.5,21.942857142857196,7.43,-12.82,BUY
18972.5,18989.8,18994.0,18971.5,20.807142857142804,3.65,-5.95,BUY
19035.1,19031.3,19040.1,19028.7,12.914285714285922,-11.53,-9.0,SELL
19569.0,19564.9,19571.7,19562.9,20.68571428571418,-20.04,-22.19,BUY
19774.6,19783.5,19791.6,19767.6,20.471428571428728,17.08,9.85,BUY
19651.8,19668.2,19669.5,19645.5,39.92142857142893,64.13,10.01,BUY
19666.0,19658.9,19673.0,19650.5,39.100000000000364,64.98,14.49,BUY
19545.6,19525.3,19556.5,19519.9,27.464285714285715,42.24,35.0,BUY
19690.7,19693.2,19702.8,19682.5,58.98571428571423,0.04,-26.16,BUY
19695.5,19709.2,19710.7,19682.8,57.80714285714306,6.62,-25.35,BUY
19768.0,19763.3,19768.5,19762.5,12.049999999999532,-12.29,-11.27,SELL
19522.8,19525.5,19527.8,19491.4,28.75,54.98,-4.14,BUY
19525.4,19494.2,19527.8,19487.5,28.29999999999979,41.71,4.33,BUY
19541.7,19547.2,19551.5,19541.0,23.40714285714265,1.09,12.32,SELL
19518.0,19537.7,19543.7,19514.7,27.92857142857169,-32.65,-23.76,SELL
19355.9,19367.6,19371.1,19353.6,27.035714285714285,24.95,3.73,BUY
19366.9,19357.3,19367.6,19354.9,25.54999999999979,14.31,11.68,BUY
19385.9,19391.7,19396.4,19385.4,19.22142857142821,-67.6,-25.04,SELL
19375.9,19383.2,19395.2,19371.8,19.214285714285456,-48.09,-32.9,SELL
19412.4,19429.4,19431.2,19412.0,20.77142857142826,-25.51,-46.08,BUY
19568.4,19587.8,19593.8,19555.0,38.50000000000026,-32.83,-21.3,SELL
19412.5,19436.5,19447.2,19410.2,31.378571428571636,21.77,-0.02,BUY
19476.7,19474.1,19476.7,19464.2,19.27142857142878,-9.28,-2.4,SELL
19473.8,19468.1,19480.1,19466.5,19.08571428571434,-8.92,0.99,SELL
19148.9,19159.7,19179.4,19148.9,36.242857142856984,83.42,27.39,BUY
18835.0,18847.0,18851.2,18833.5,19.085714285713816,30.36,22.59,BUY
18846.9,18832.9,18847.9,18828.4,19.04999999999953,31.12,24.25,BUY
18816.0,18818.2,18820.8,18806.8,14.699999999999688,54.02,35.14,BUY
18958.9,18982.9,18987.0,18956.9,36.51428571428577,-41.74,-23.0,SELL
18941.9,18964.0,18964.7,18933.5,35.38571428571439,-25.83,-37.74,BUY
18914.9,18913.1,18926.7,18902.1,28.50000000000052,23.91,5.9,BUY
19064.4,19071.0,19073.7,19051.2,57.16428571428644,-76.04,-24.84,SELL
18841.0,18836.2,18861.8,18825.2,44.17142857142868,60.37,-17.26,BUY
18957.6,18951.3,18959.5,18942.8,28.128571428572155,-21.32,14.53,SELL
18706.4,18697.2,18711.2,18687.7,26.25,67.01,19.48,BUY
18727.4,18722.5,18729.8,18718.9,14.5,97.96,52.83,BUY
18722.3,18729.5,18732.3,18719.8,14.25,87.31,62.4,BUY
18494.2,18475.9,18496.7,18462.3,50.58571428571434,133.29,68.53,BUY
18475.2,18454.7,18482.0,18450.9,49.22857142857122,126.97,72.93,BUY
18446.0,18429.4,18461.0,18427.5,46.59999999999958,106.71,96.64,BUY
18468.8,18476.8,18485.6,18460.3,24.3928571428574,11.8,27.25,SELL
18476.1,18468.3,18486.1,18460.6,23.52142857142878,12.33,22.66,SELL
18674.2,18675.7,18682.0,18670.1,20.514285714285766,-59.06,-4.56,SELL
18671.9,18679.0,18685.4,18671.9,17.671428571428415,-53.48,-15.23,SELL
18678.4,18645.5,18678.5,18638.9,19.371428571428364,-49.49,-26.56,SELL
18657.1,18648.1,18667.6,18646.1,26.84285714285761,-6.18,-26.85,BUY
18720.1,18709.7,18720.1,18705.8,15.764285714285766,-21.31,-6.01,SELL
18802.0,18810.9,18813.3,18800.7,17.02142857142826,-37.86,-18.8,SELL
18810.8,18806.4,18812.9,18798.4,16.95714285714244,-34.03,-24.03,SELL
18668.6,18736.5,18741.3,18665.8,44.171428571429196,86.69,79.08,BUY
18944.2,18937.2,18950.8,18932.6,38.13571428571465,-95.69,-89.41,SELL
19358.6,19366.4,19371.1,19354.0,23.17857142857091,-11.19,2.92,SELL
19366.5,19375.6,19378.9,19364.6,22.128571428571117,-16.06,2.16,SELL
19434.9,19393.2,19437.5,19334.9,26.949999999999427,-43.3,-11.26,SELL
19393.1,19429.9,19434.0,19387.6,28.807142857142285,-37.64,-17.28,SELL
19384.1,19388.9,19392.8,19384.1,20.29285714285652,12.15,-16.71,BUY
19389.0,19381.3,19392.6,19381.3,18.335714285713557,12.61,-15.42,BUY
19492.2,19500.2,19511.1,19492.2,27.042857142857038,-17.26,-12.19,SELL
19480.7,19480.7,19488.5,19474.7,22.72857142857122,-10.79,-6.38,SELL
19364.4,19358.9,19370.1,19350.9,23.314285714285298,4.57,5.78,SELL
19389.0,19386.2,19410.0,19382.3,39.42142857142868,41.45,16.15,BUY
19414.2,19427.7,19431.2,19412.7,24.207142857142962,32.45,8.78,BUY
19394.0,19418.0,19420.6,19391.1,65.37142857142915,67.73,30.74,BUY
19388.3,19387.9,19393.5,19380.9,26.764285714285766,39.42,53.19,SELL
19923.6,19909.7,19923.6,19899.7,24.328571428570804,-17.44,-38.37,BUY
19908.1,19911.6,19915.1,19899.0,21.671428571427896,-16.81,-21.75,BUY
19795.0,19802.5,19803.2,19789.3,11.178571428570908,7.24,-1.56,BUY
19842.7,19820.3,19846.1,19812.8,22.357142857142858,-2.34,-10.95,BUY
19820.1,19824.4,19835.9,19818.8,22.63571428571439,-1.91,-7.97,BUY
19973.5,19962.0,19978.5,19958.3,22.921428571428937,-60.31,-23.97,SELL
19962.3,19940.9,19964.3,19938.9,23.185714285714443,-55.19,-30.11,SELL
20030.2,20007.9,20032.1,20003.4,46.96428571428545,80.13,1.49,BUY
20008.0,20029.6,20034.4,20007.4,45.821428571428314,79.59,10.04,BUY
20032.0,20022.0,20040.6,20021.6,29.671428571427896,17.99,16.69,BUY
20119.8,20128.3,20131.2,20112.2,17.707142857142962,-35.15,-11.33,SELL
19996.0,20007.5,20022.0,19992.8,26.449999999999687,30.09,-7.22,BUY
20042.5,20041.8,20044.8,20040.5,21.621428571428883,-44.04,-15.24,SELL
20041.9,20036.8,20042.5,20036.0,20.88571428571465,-45.15,-21.07,SELL
19731.8,19748.1,19766.3,19726.3,38.1000000000001,71.33,14.03,BUY
19753.0,19760.4,19767.5,19751.0,36.492857142856984,26.87,49.86,SELL
19823.3,19835.0,19843.8,19818.8,30.764285714286025,6.25,7.29,SELL
19834.2,19836.5,19844.0,19829.5,29.442857142857456,2.2,7.69,SELL
19754.3,19754.2,19764.2,19751.4,20.814285714285298,-7.97,-20.81,BUY
19754.1,19751.1,19765.7,19744.7,19.714285714285456,-10.15,-20.12,BUY
19910.0,19895.4,19914.5,19892.5,33.8999999999999,-3.73,6.17,SELL
19923.6,19913.1,19924.3,19897.6,25.650000000000155,-7.11,-13.5,BUY
19902.7,19900.9,19911.9,19900.4,12.63571428571361,-10.03,9.31,SELL
20062.6,20030.2,20062.6,20024.1,20.321428571428832,-27.69,-12.88,SELL
20236.2,20231.1,20236.8,20230.8,16.142857142856883,-7.17,-3.95,SELL
20214.5,20232.8,20233.8,20201.5,34.29999999999979,50.64,10.99,BUY
20207.4,20229.4,20233.4,20205.5,32.27857142857153,25.11,17.94,BUY
20229.2,20226.5,20238.2,20225.2,31.650000000000155,18.87,17.07,BUY
20207.8,20193.4,20209.5,20191.9,28.035714285714285,11.78,23.73,SELL
20343.3,20346.9,20352.3,20340.7,9.835714285714078,-20.71,-3.55,SELL
20299.5,20292.5,20303.8,20291.0,31.649999999999636,10.28,2.79,BUY
20296.9,20334.5,20337.0,20295.5,27.22857142857122,-0.48,3.36,SELL
20322.3,20322.0,20326.0,20310.9,21.814285714285557,-29.09,-2.08,SELL
20208.4,20226.4,20234.1,20208.3,23.307142857143326,10.28,-11.98,BUY
20303.9,20301.1,20308.2,20301.1,8.899999999999896,-18.43,-14.64,SELL
20350.6,20339.7,20365.9,20339.1,21.857142857143117,-6.09,-16.36,BUY
20017.4,20021.6,20033.2,20012.6,26.00000000000052,42.16,27.57,BUY
20266.0,20265.7,20267.6,20260.0,9.235714285713973,-15.17,22.05,SELL
20121.4,20159.4,20160.1,20115.0,28.13571428571465,2.44,-5.29,BUY
20223.9,20214.4,20226.4,20203.7,19.00000000000026,-10.94,-6.47,SELL
20372.8,20374.5,20386.8,20365.3,24.29999999999979,2.42,-5.5,BUY
20539.3,20537.3,20542.1,20526.3,26.435714285714443,-8.42,-10.75,BUY
20426.2,20434.7,20436.6,20409.2,18.871428571428105,1.82,-3.31,BUY
20216.0,20228.0,20230.2,20212.5,13.221428571428728,101.72,22.0,BUY
19937.8,19931.5,19947.8,19929.0,33.38571428571413,61.53,50.22,BUY
19935.0,19909.0,19938.8,19904.6,33.84285714285683,50.44,44.58,BUY
19908.3,19901.2,19914.8,19894.1,33.28571428571403,46.67,38.46,BUY
19956.1,19956.0,19958.3,19929.5,28.064285714285557,24.05,31.05,SELL
19980.6,19979.6,19982.9,19977.3,15.378571428570597,-9.72,21.23,SELL
19979.7,19986.3,19986.8,19979.7,14.799999999999272,-14.23,14.04,SELL
20136.7,20121.6,20144.6,20116.2,35.36428571428509,-38.12,-26.24,SELL
20125.6,20076.1,20125.9,20072.4,25.085714285713298,-3.02,-21.77,BUY
20075.9,20090.5,20101.5,20069.7,25.97857142857018,-0.69,-18.77,BUY
20037.1,20041.8,20047.4,20029.4,19.578571428571585,6.45,10.34,SELL
20010.6,19998.6,20011.6,19998.2,16.93571428571418,-1.83,-6.94,BUY
20213.3,20210.0,20214.4,20203.5,26.357142857143636,-19.71,-8.9,SELL
20665.1,20691.3,20691.4,20662.8,35.87857142857164,-19.97,-16.23,SELL
20674.3,20688.3,20693.3,20673.8,31.507142857142753,-10.12,-15.6,BUY
20734.6,20735.8,20736.9,20724.5,18.235714285715012,-19.82,-16.5,SELL
20826.0,20827.2,20830.1,20822.2,10.457142857142442,-18.21,-16.3,SELL
21109.2,21094.9,21109.5,21085.7,21.92857142857091,-7.45,-16.28,BUY
21094.4,21092.5,21099.9,21085.4,21.10714285714234,-10.85,-15.28,BUY
21074.5,21076.8,21080.0,21062.8,13.442857142857195,-29.29,-9.59,SELL
21059.3,21058.3,21059.3,21052.9,9.957142857142701,2.82,-10.37,BUY
20898.6,20903.7,20912.8,20888.1,35.58571428571434,21.27,4.07,BUY
20900.7,20886.8,20905.2,20876.8,35.06428571428608,22.61,7.6,BUY
20724.1,20726.5,20727.1,20720.7,25.278571428571013,27.35,17.22,BUY
20745.2,20751.5,20754.5,20741.1,10.028571428571013,77.92,33.02,BUY
20469.9,20446.6,20469.9,20442.6,28.035714285714285,63.83,34.8,BUY
20397.7,20394.3,20399.4,20393.6,16.007142857142753,-13.97,29.17,SELL
20394.4,20400.6,20401.8,20394.3,15.578571428571324,-11.86,20.76,SELL
20479.1,20478.3,20486.0,20474.0,11.07142857142883,-5.32,0.03,SELL
20566.0,20550.0,20568.2,20548.7,20.821428571428573,-35.64,-26.14,SELL
20511.6,20549.9,20550.1,20509.6,31.514285714285506,8.78,-24.81,BUY
20479.2,20482.8,20486.7,20475.1,22.557142857142285,20.44,-3.57,BUY
20482.7,20476.4,20488.1,20473.3,22.442857142856415,18.96,-2.44,BUY
20671.5,20671.5,20687.3,20670.3,22.621428571428105,-30.59,-2.2,SELL
20686.9,20640.6,20687.3,20630.8,47.74285714285725,24.03,9.7,BUY
20624.1,20623.9,20637.3,20615.0,43.185714285714184,-32.21,10.7,SELL
20693.0,20690.1,20701.6,20686.6,18.142857142856364,-5.01,-27.38,BUY
20847.0,20825.6,20853.2,20819.0,32.69999999999969,27.18,-4.72,BUY
20741.7,20762.5,20770.5,20738.5,27.22857142857122,11.07,13.18,SELL
20652.5,20674.0,20676.8,20642.5,31.921428571428415,67.55,8.21,BUY
20673.0,20681.8,20685.4,20671.8,30.371428571428623,63.71,14.89,BUY
21128.8,21162.7,21167.3,21126.9,23.321428571427532,-22.78,-19.57,SELL
21438.6,21433.7,21442.8,21432.8,12.957142857142701,6.13,-13.86,BUY
21453.6,21459.0,21464.0,21445.6,18.350000000000104,18.15,-8.3,BUY
21458.9,21454.4,21460.1,21446.6,17.66428571428566,11.52,-5.67,BUY
21442.4,21445.5,21452.7,21442.4,16.04285714285652,-3.83,-6.42,BUY
21654.0,21690.4,21690.4,21653.0,30.400000000000677,-73.93,16.73,SELL
21690.9,21685.7,21690.9,21677.4,30.11428571428639,-73.5,6.55,SELL
21671.2,21684.9,21691.9,21667.6,26.521428571429038,-61.18,-1.53,SELL
21721.7,21718.1,21725.6,21705.0,20.27142857142826,-20.01,-8.98,SELL
21670.6,21677.8,21678.8,21666.0,23.61428571428561,9.59,-9.28,BUY
21842.6,21839.6,21843.5,21834.2,9.057142857143324,-1.28,1.57,SELL
22024.5,22045.3,22053.0,22018.1,27.600000000000104,7.6,-4.22,BUY
22062.2,22048.5,22065.6,22046.2,26.16428571428566,-16.17,-7.72,SELL
21984.8,21988.8,21989.9,21978.8,16.242857142857247,1.76,-13.86,BUY
21053.7,21047.3,21062.3,21001.3,115.84999999999958,221.32,39.46,BUY
21047.4,21122.2,21131.7,21031.3,114.19285714285694,227.6,68.47,BUY
21143.8,21151.2,21158.0,21134.8,87.17142857142842,210.18,200.02,BUY
21275.0,21269.6,21283.3,21267.4,25.442857142856933,-56.67,21.01,SELL
21168.3,21175.9,21185.8,21160.3,32.02857142857153,-4.34,13.68,SELL
21096.2,21061.8,21096.2,21058.2,45.82857142857107,30.5,9.66,BUY
20845.9,20838.4,20849.4,20828.4,36.17142857142893,80.77,39.66,BUY
20831.3,20842.7,20845.6,20825.3,36.23571428571476,99.54,59.61,BUY
20840.9,20821.4,20849.2,20820.3,37.6857142857147,107.25,68.39,BUY
21023.1,20980.9,21024.3,20964.7,43.778571428571276,-68.46,57.5,SELL
21174.2,21219.8,21253.7,21172.1,68.35714285714286,-51.22,44.21,SELL
21219.3,21240.4,21254.7,21197.6,69.94285714285719,-55.44,29.41,SELL
21468.2,21457.8,21476.6,21444.7,46.8500000000001,-151.4,-115.15,SELL
21459.1,21484.3,21484.7,21455.9,45.900000000000155,-146.43,-123.81,SELL
21312.4,21274.9,21322.5,21273.5,57.892857142857146,3.15,-14.89,BUY
21350.2,21403.0,21408.8,21344.7,35.45714285714296,-1.11,1.48,SELL
21420.7,21421.5,21453.2,21416.4,33.014285714285506,-32.17,-3.4,SELL
21436.5,21448.3,21458.9,21434.9,25.27857142857179,-35.57,-24.58,SELL
21704.6,21714.0,21721.7,21699.5,18.707142857142962,-28.06,-27.02,SELL
21709.6,21718.4,21723.4,21709.6,14.228571428571481,0.78,-15.49,BUY
21718.3,21714.9,21718.6,21710.6,13.092857142857351,-5.78,-11.63,BUY
21409.3,21403.4,21416.2,21385.8,40.17857142857195,76.22,-2.69,BUY
21402.6,21394.8,21414.4,21390.9,40.00714285714327,59.11,3.8,BUY
21394.6,21346.8,21400.8,21346.4,39.97142857142899,43.17,9.23,BUY
21347.2,21346.6,21366.6,21343.9,39.09285714285735,28.21,14.91,BUY
21136.9,21102.9,21150.4,21079.9,38.43571428571444,53.01,11.01,BUY
21103.2,21100.2,21106.4,21066.7,37.31428571428608,50.77,20.34,BUY
21099.4,21094.2,21134.4,21087.9,38.60714285714338,48.03,28.99,BUY
21072.6,21132.3,21138.4,21050.3,57.40714285714317,45.89,33.0,BUY
21132.9,21140.7,21149.9,21111.7,54.68571428571444,45.41,36.23,BUY
21295.8,21295.9,21299.3,21276.2,28.678571428571168,-59.29,-10.56,SELL
21296.4,21307.7,21311.3,21280.7,28.928571428571168,-59.42,-22.5,SELL
21307.8,21328.7,21333.8,21301.3,29.371428571428105,-58.95,-34.15,SELL
21257.0,21258.0,21259.8,21250.5,18.471428571427687,8.02,-28.69,BUY
21111.7,21090.7,21118.3,21077.8,30.19999999999995,40.69,15.54,BUY
21042.8,21031.2,21042.8,21023.0,32.15714285714317,18.98,22.46,SELL
